UNITUPI,NAMAUNITUPI,UNITAP,NAMAUNITAP,UNITUP,NAMAUNITUP,KD_PROV,NAMA_PROV,KD_KAB,NAMA_KAB,KD_KEC,NAMA_KEC,KD_DESA,NAMA_DESA,STATUS_DAERAH_3T,x
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072019,DAMARAN BARU,TIDAK,"4.743836191241818, 96.78396901209041"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072020,FAJAR HARAPAN,TIDAK,"4.739191172148291, 96.78418515692957"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072021,MUDE BENARA,TIDAK,"4.746667072691831, 96.77152171657306"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072022,KAMPUNG BARU 76,TIDAK,
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072023,PANTAN PEDIANGAN,TIDAK,"4.766884198820267, 96.79418683934183"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072024,SIMPANG BUMI AYU,TIDAK,"4.886185201969998, 96.83069921449787"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072025,KULEM PARA KANIS,TIDAK,"4.749459515441183, 96.72000844438587"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072026,MEKAR AYU,TIDAK,"4.763368667410565, 96.7587042914302"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072027,LAMPAHAN BARAT,TIDAK,"4.756316124768526, 96.7599694948664"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072028,LAMPAHAN TIMUR,TIDAK,"4.757995483147319, 96.77268083818059"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072029,TIMANG RASA,TIDAK,"4.748881857409937, 96.73979897158728"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072030,GUNUNG TUNYANG,TIDAK,"4.764550697352655, 96.73126375669824"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072031,BUKIT TUNYANG,TIDAK,"4.764858599835547, 96.72848116311651"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072032,LINUNG BALE,TIDAK,"4.760722510031854, 96.7382535961884"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072033,PANTAN KEMUNING,TIDAK,"4.781062860179254, 96.71519602780299"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072034,SUMBER JAYA,TIDAK,"4.780385836656732, 96.78097364860774"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111707,TIMANG GAJAH,1117072035,BUKIT MULIE,TIDAK,"4.768917910023258, 96.77443068397238"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082001,BANDAR JAYA,TIDAK,"4.77396114579717, 96.89797332013968"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082002,JONGOK MELUEM,TIDAK,"4.764584176637949, 96.90649632965142"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082003,SUKU BENER,TIDAK,"4.768679737031821, 96.91093888427221"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082004,BENER LUKUP II,TIDAK,"4.769784285761904, 96.91984138552473"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082005,GUNUNG MUSARA,TIDAK,"4.76619288598305, 96.93068210288658"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082006,BENER KELIPAH SELATAN,TIDAK,"4.77204458924363, 96.92908050741289"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082007,BENER BINTANG MUSARA,TIDAK,
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082008,KALA TENANG,TIDAK,"4.773646572249468, 96.93739256972401"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082009,BENER KELIPAH UTARA,TIDAK,"4.7796021830647755, 96.92930257129787"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082010,LOT BENER KELIPAH,TIDAK,"4.780206107831244, 96.92153970019386"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082011,NOSAR TAWAR JAYA,TIDAK,"4.780492996132317, 96.9088627482613"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111708,BENER KELIPAH,1117082012,NOSAR BARU,TIDAK,"4.779059992046952, 96.9013177410707"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092001,CEMPARAM LAMA,TIDAK,"4.762989416472488, 96.97101196775412"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092002,CEMPARAM PAKAT JEROH,TIDAK,"4.770497911278332, 96.98166175813653"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092003,CEMPARAM JAYA,TIDAK,"4.762192680563997, 96.99362737951085"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092004,PANTAN KULI,TIDAK,"4.780917064217302, 96.99999964483712"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092005,SIMPANG RENGGALI,TIDAK,"4.775862740467932, 97.00744447928159"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092006,JAMUR ATU JAYA,TIDAK,"4.752022521159485, 97.01030005351646"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092007,SOSIAL,TIDAK,"4.732114974517119, 96.99850179558379"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092008,GUNUNG SAYANG,TIDAK,"4.731455390283754, 97.03141787366135"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092009,AMOR,TIDAK,"4.7793195930904355, 97.02134225293425"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092010,BUNTUL GAYO,TIDAK,"4.773027535191192, 97.02981295534562"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092011,WIH RESAP,TIDAK,"4.790941477951978, 97.05115284383696"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092012,WER TINGKEM,TIDAK,"4.750510085229365, 97.05027161211115"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092013,PERUMPAKEN BENJADI,TIDAK,"4.7570363263084285, 97.07423357362077"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092014,HAKIM PETERI PINTU,TIDAK,"4.794407490012249, 97.08431947079073"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111709,MESIDAH,1117092015,SIMPUR,TIDAK,"4.770626280590827, 97.10797365828533"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102001,SIMPANG RAHMAT,TIDAK,"4.823223072011169, 96.7109617331024"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102002,GAJAH PUTIH,TIDAK,"4.8127512961290995, 96.74124175606885"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102003,GAYO SETIE,TIDAK,"4.808030793604819, 96.76545280288833"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102004,UMAH BESI,TIDAK,"4.808767109510483, 96.73044880424636"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102005,PANTE KARYA,TIDAK,"4.798029498837153, 96.76407955715996"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102006,MERIAH JAYA,TIDAK,"4.794871130769237, 96.70641417454038"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102007,TIMANG GAJAH,TIDAK,"4.770039639964227, 96.79578467649824"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102008,PANTAN LUES,TIDAK,"4.787049061874898, 96.76771200297001"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102009,ALAM JAYA,TIDAK,"4.7995622121178, 96.74490561555217"
11,ACEH,11LSM,LHOKSEUMAWE,11230,JANARATA,11,ACEH,1117,KAB. BENER MERIAH,111710,GAJAH PUTIH,1117102010,RERONGA,TIDAK,"4.8162699688133666, 96.7378241174558"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032001,MEUNASAH BLANG ARA,TIDAK,"5.10783957436691, 97.07919309319442"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032002,MEUNASAH BUKET,TIDAK,"5.1004443132518, 97.07183788657382"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032003,BLANG TALON,TIDAK,"5.102906311153846, 97.05534457051779"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032004,COT RHEU,TIDAK,"5.119934387623021, 97.06179104801063"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032005,KRUENG MANYANG,TIDAK,"5.1120509384222155, 97.08322211527744"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032006,BAYU,TIDAK,"5.116971237489735, 97.08283586202332"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032007,BLANG ADO,TIDAK,"5.120763135677693, 97.0949054236659"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032008,DAYAH MEUNARA,TIDAK,"5.11852977504054, 97.07455225853865"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032009,MEUNASAH KUMBANG,TIDAK,"5.124651450710023, 97.0750612048272"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032010,MEUNYE CUT BAHAGIA,TIDAK,"5.045944350253785, 97.04299299356511"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032011,LHOK JOK,TIDAK,"5.0966744671138855, 97.0819959654234"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032012,ALUE RAMBEE,TIDAK,"5.076590982648022, 97.07356869978562"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032013,BLANG RIEK,TIDAK,"5.108831198436418, 97.09161760269974"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032014,CEMPEUDAK,TIDAK,"5.098516981602757, 97.09202337159499"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032015,SEUNEUBOK DRIEN,TIDAK,"5.088434903203708, 97.09035632951182"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032016,COT MERBO,TIDAK,"5.080280054842064, 97.05488986264923"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032017,KEUDE BLANG ARA,TIDAK,"5.110828794929216, 97.08344632986392"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032018,KEUDE KRUENG,TIDAK,"5.141876415669247, 97.0753497733332"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032019,KRUENG SEUNONG,TIDAK,"5.145849405104104, 97.08261055068738"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032020,PULO IBOIH,TIDAK,"5.153428615483197, 97.0712296838851"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032021,BLANG GURAH,TIDAK,"5.135291552360524, 97.0786778765358"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032022,GUHA ULUE,TIDAK,"5.132251477647082, 97.08900841268047"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032023,CEUMEUCET,TIDAK,"5.126981202511255, 97.08074546865205"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032024,PULO BARAT,TIDAK,"5.13377193535472, 97.06961550059064"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032025,PULO RAYEUK,TIDAK,"5.1289087385528305, 97.0728441725964"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032026,COT SEUTUI,TIDAK,"5.14166456168957, 97.05965495464383"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032027,LANGKUTA,TIDAK,"5.1395287575959525, 97.04764859547844"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032028,SAWEUK,TIDAK,"5.128492774587367, 97.0397835440343"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032029,MEURIA,TIDAK,"4.995342337484763, 97.34150372388169"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032030,MEUNASAH KULAM,TIDAK,"5.146470320137252, 97.05550357016712"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032031,COT SEUMIYONG,TIDAK,"5.1447521511598024, 97.05200886165768"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032032,KEUREUSEK,TIDAK,"5.1514170935965895, 97.0650692254186"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032033,KRUENG SEUPENG,TIDAK,"5.161761136594876, 97.0567865132183"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032034,MULING MANYANG,TIDAK,"5.138142560600336, 97.06195625339903"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032035,MULING MEUCAT,TIDAK,"5.1373580898855895, 97.064904319391"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032036,BABAH LUENG,TIDAK,"5.121669704087312, 97.052112191669"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032037,PANTON RAYEUK I,TIDAK,"5.101488068695178, 97.03009179675276"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032038,PANTON RAYEUK II,TIDAK,"5.123059219569614, 97.04490727492191"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110803,KUTA MAKMUR,1108032039,SIDO MULIYO,TIDAK,"5.046562014299924, 97.01051863307104"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222001,KEUDE SIMPANG EMPAT,TIDAK,"5.089095187513352, 97.11236239527794"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222002,SEUNEUBOK PUNTI,TIDAK,"5.090681696342293, 97.10613880178559"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222003,PAYA LEUPAH,TIDAK,"5.100439615750609, 97.11174544995131"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222004,PAYA TEUNGOH,TIDAK,"5.096476345139899, 97.11701769522884"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222005,KEUBON BARO,TIDAK,"5.0868054247834475, 97.12139593126912"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222006,MEUNASAH TEUNGOH,TIDAK,"5.080583235367692, 97.13077675762187"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222007,MEUNASAH BAROH,TIDAK,"5.08690040687856, 97.13600123647946"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222008,MANCANG,TIDAK,"5.118477954329523, 97.21699984799501"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222009,ALUE BADE,TIDAK,"5.075926130997595, 97.14655294032279"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222010,MEUNASAH DAYAH SPK,TIDAK,"5.059051887951471, 97.11354632885521"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222011,KILOMETER VI,TIDAK,"5.061837296658034, 97.08520165073848"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222012,KILOMETER VIII,TIDAK,"5.037620532174069, 97.06906922722965"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222013,IE TAREK I,TIDAK,"5.098747986152017, 97.09999791551662"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222014,IE TAREK II,TIDAK,"5.096147315891898, 97.10344393961937"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1108,KAB. ACEH UTARA,110822,SIMPANG KRAMAT,1108222016,BLANG RALEUE,TIDAK,"5.092063518778548, 97.12760356982956"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012002,ALUE AWE,TIDAK,"5.1317726094134075, 97.1510607946065"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012003,BLANG CRUM,TIDAK,"5.141028881353004, 97.1433488311324"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012004,CUT MAMPLAM,TIDAK,"5.151453870771769, 97.14076795777967"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012005,MEUNASAH MEE,TIDAK,"5.1621168263497, 97.1373492592219"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012006,COT GIREK KANDANG,TIDAK,"5.142920183075353, 97.12600422375465"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012007,KEUDE CUNDA,TIDAK,"5.175237880322301, 97.13139268972108"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012008,UTEUNKOT,TIDAK,"5.169267079127785, 97.12899755302504"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012009,LHOK MON PUTEH,TIDAK,"5.159087249425167, 97.12398473600521"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012010,MEUNASAH MESJID,TIDAK,"5.174813561134609, 97.12498976301954"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012011,MNS. PANGGOI,TIDAK,"5.191141237215898, 97.11712261296617"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012013,PAYA BILI,TIDAK,"5.186158831230429, 97.10142106542352"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012014,MEUNASAH ALUE,TIDAK,"5.178344191334816, 97.11616723293334"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012015,PAYA PUNTEUET,TIDAK,"5.172086201461868, 97.11683621089803"
11,ACEH,11LSM,LHOKSEUMAWE,11220,LHOKSEUMAWE,11,ACEH,1173,KOTA LHOKSEUMAWE,117301,MUARA DUA,1173012016,BLANG POROH,TIDAK,"5.1636038684019905, 97.12093200199638"
